#ZVView-data-copy:  30-Jul-2024 17:04:31
#=======================================
#
#name:   ENDF/B-VIII.0: GE-72(N,EL)GE-72-L0
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  2527
#data...
#            X            Y
#          MeV        barns
    0.00262217      298.164 
    0.00262238      275.898 
    0.00262274      235.402 
    0.00262306      197.906 
    0.00262326      176.612 
    0.00262343       159.94 
    0.00262359       144.42 
    0.00262371      133.598 
    0.00262384      123.505 
    0.00262392      117.184 
    0.00262405       107.97 
    0.00262418      99.5299 
     0.0026243      91.8355 
    0.00262443      84.8514 
    0.00262456      78.5339 
    0.00262469      72.8376 
    0.00262482      67.7131 
    0.00262495      63.1118 
    0.00262507      59.1345 
    0.00262519      55.5544 
    0.00262531      52.3313 
    0.00262544      49.4283 
    0.00262556      46.8108 
    0.00262568      44.4475 
    0.00262581      42.3097 
    0.00262593      40.3721 
     0.0026261      38.0599 
    0.00262626      36.0154 
    0.00262642       34.198 
    0.00262659      32.5743 
    0.00262675       31.116 
    0.00262692      29.7997 
    0.00262716      28.0489 
    0.00262741       26.521 
    0.00262757      25.6057 
    0.00262782      24.3632 
    0.00262807      23.2546 
    0.00262831      22.2588 
    0.00262868      20.9413 
    0.00262905      19.7975 
    0.00262942      18.7949 
    0.00262988       17.726 
    0.00263037      16.7191 
    0.00263086      15.8464 
    0.00263136      15.0829 
    0.00263185      14.4095 
    0.00263238      13.7645 
      0.002633      13.1108 
    0.00263362      12.5372 
    0.00263423        12.03 
    0.00263505      11.4388 
    0.00263588      10.9271 
     0.0026367      10.4801 
    0.00263752      10.0863 
    0.00263875      9.57666 
    0.00263999      9.14442 
    0.00264122      8.77307 
    0.00264204       8.5533 
    0.00264368      8.16817 
    0.00264533      7.84179 
    0.00264697       7.5616 
    0.00264862      7.31835 
    0.00265108      7.00796 
    0.00265314      6.78865 
     0.0026556      6.56237 
    0.00265807      6.36758 
    0.00266176      6.12063 
    0.00266571      5.90247 
    0.00266966       5.7187 
    0.00267492      5.51253 
    0.00268018      5.33822 
    0.00268806      5.11643 
    0.00269856      4.86316 
    0.00271389      4.50831 
    0.00272135      4.30822 
    0.00272557      4.17388 
    0.00272904      4.04455 
    0.00273234      3.89731 
    0.00273471      3.77195 
    0.00273707      3.62307 
    0.00273872      3.50016 
    0.00274038      3.35689 
    0.00274187      3.20444 
    0.00274305       3.0644 
    0.00274424      2.90231 
    0.00274502      2.77919 
    0.00274581      2.64148 
     0.0027466      2.48649 
    0.00274719      2.35696 
    0.00274778      2.21427 
    0.00274821      2.10026 
    0.00274865      1.97757 
    0.00274908      1.84564 
    0.00274951       1.7044 
     0.0027501      1.49914 
     0.0027506      1.32619 
    0.00275079      1.26166 
    0.00275099      1.20404 
    0.00275114       1.1676 
    0.00275124       1.1479 
    0.00275135      1.13395 
    0.00275145      1.12719 
     0.0027515      1.12702 
    0.00275158      1.13148 
    0.00275166       1.1424 
    0.00275173      1.16082 
    0.00275181      1.18792 
    0.00275189        1.225 
    0.00275195      1.26334 
    0.00275201       1.3041 
    0.00275206      1.35201 
    0.00275212       1.4078 
    0.00275217      1.47216 
    0.00275223      1.54593 
    0.00275228      1.62995 
    0.00275234      1.72515 
    0.00275239      1.83248 
    0.00275245      1.95299 
    0.00275251      2.08774 
    0.00275255       2.1984 
    0.00275259      2.31814 
    0.00275263      2.44753 
    0.00275267      2.58708 
    0.00275271      2.73741 
    0.00275275      2.89905 
    0.00275279      3.07264 
    0.00275285      3.32844 
    0.00275289      3.54777 
    0.00275294      3.78339 
    0.00275298      4.03606 
    0.00275304      4.40103 
     0.0027531      4.75854 
    0.00275314      5.10074 
    0.00275319      5.46704 
    0.00275324      5.85859 
    0.00275329      6.34885 
    0.00275336      6.95552 
    0.00275341        7.529 
    0.00275346      8.05368 
    0.00275352      8.80292 
    0.00275359      9.66397 
    0.00275364      10.3694 
    0.00275371       11.416 
    0.00275378      12.5964 
    0.00275386      13.9069 
    0.00275392      15.0748 
      0.002754      16.5576 
    0.00275406      17.8882 
    0.00275414      19.5672 
    0.00275421      21.4521 
     0.0027543      23.6653 
    0.00275438       25.694 
    0.00275446      28.0606 
    0.00275455      30.9227 
    0.00275465      33.9441 
    0.00275475      37.3864 
    0.00275487      41.5551 
    0.00275502      47.2391 
     0.0027553      57.8735 
    0.00275557      68.4472 
    0.00275572      74.1005 
    0.00275586      78.9882 
    0.00275598      83.0998 
     0.0027561       86.645 
    0.00275622      89.6263 
    0.00275634      92.3266 
    0.00275647      94.7762 
    0.00275658      96.2807 
    0.00275671      97.3698 
    0.00275682      97.8432 
    0.00275686      97.8842 
      0.002757      97.5442 
    0.00275713       96.527 
    0.00275724       95.142 
    0.00275736      93.3151 
    0.00275748      90.8114 
    0.00275761      87.8659 
    0.00275774      84.4551 
    0.00275787      80.7215 
    0.00275808      73.9182 
    0.00275862      56.4439 
    0.00275877       51.517 
    0.00275893      46.8495 
    0.00275909      42.4938 
    0.00275921      39.4539 
    0.00275932      36.6186 
    0.00275944      33.9916 
    0.00275956       31.573 
    0.00275966      29.6779 
    0.00275976      27.9268 
    0.00275986      26.3141 
    0.00275996      24.8338 
    0.00276006      23.4788 
    0.00276016      22.2417 
    0.00276026      21.1147 
    0.00276036      20.0899 
    0.00276047      19.0876 
    0.00276058      18.1858 
    0.00276069      17.3748 
     0.0027608      16.6456 
    0.00276094      15.7861 
    0.00276109      15.0388 
    0.00276123      14.3873 
    0.00276138      13.8172 
    0.00276152      13.3162 
    0.00276171      12.7402 
    0.00276191      12.2466 
     0.0027621      11.8191 
    0.00276239      11.2745 
    0.00276267      10.8187 
    0.00276296      10.4296 
    0.00276325      10.0866 
    0.00276365      9.69018 
    0.00276404       9.3515 
    0.00276444      9.05787 
    0.00276497      8.71748 
     0.0027653      8.52984 
    0.00276597      8.20353 
    0.00276664      7.92904 
    0.00276731      7.69462 
     0.0027681      7.45894 
    0.00276928       7.1672 
    0.00277046      6.93048 
    0.00277164      6.73428 
    0.00277282      6.56883 
     0.0027744      6.38446 
    0.00277597      6.23136 
    0.00277834      6.04443 
    0.00277991      5.94117 
    0.00278306      5.77147 
    0.00278621      5.63721 
    0.00279046      5.49415 
    0.00279472      5.38092 
    0.00280023      5.26427 
    0.00280574      5.17086 
    0.00281582      5.03887 
    0.00282748      4.92512 
    0.00284401       4.8045 
    0.00286685      4.68193 
    0.00289696      4.56177 
    0.00293387      4.44841 
     0.0029892      4.31387 
    0.00307094      4.15085 
    0.00329913      3.73942 
    0.00337613      3.58022 
     0.0034323      3.44319 
    0.00347439      3.31845 
    0.00350475      3.20799 
    0.00352752      3.10647 
     0.0035427      3.02513 
    0.00355512      2.94689 
    0.00356892      2.84223 
    0.00357772      2.76206 
    0.00358652      2.66715 
    0.00359238      2.59334 
    0.00359859      2.50293 
     0.0036048      2.39626 
    0.00360946      2.30244 
    0.00361412       2.1933 
    0.00361722      2.10993 
    0.00362084      1.99936 
    0.00362326      1.91616 
    0.00362567      1.82378 
    0.00362774      1.73607 
    0.00362947      1.65608 
    0.00363119      1.56897 
    0.00363292      1.47382 
    0.00363464      1.36957 
    0.00363594      1.28472 
    0.00363723      1.19358 
    0.00363852      1.09564 
    0.00363982      0.99044 
    0.00364111      0.87764 
    0.00364219     0.777779 
    0.00364327      0.67285 
    0.00364452     0.545848 
    0.00364637     0.353736 
    0.00364698     0.293304 
    0.00364741     0.252064 
    0.00364769     0.226525 
     0.0036479     0.207749 
    0.00364812     0.189884 
    0.00364833     0.173089 
    0.00364851     0.160544 
     0.0036487     0.147521 
    0.00364883     0.139558 
    0.00364896     0.132237 
    0.00364907     0.126402 
    0.00364919     0.121148 
     0.0036493     0.116522 
    0.00364941     0.112576 
    0.00364953     0.109164 
    0.00364966     0.106669 
    0.00364976     0.105274 
    0.00364986     0.104761 
    0.00364988     0.104749 
    0.00364996     0.105016 
    0.00365006     0.106065 
    0.00365013     0.107404 
     0.0036502     0.109014 
    0.00365028     0.111611 
    0.00365035     0.114534 
    0.00365042     0.117622 
    0.00365048     0.121195 
    0.00365054     0.125274 
    0.00365062     0.130501 
     0.0036507     0.137142 
    0.00365078     0.145015 
    0.00365086     0.153382 
    0.00365093     0.161362 
    0.00365101     0.172466 
    0.00365111     0.185869 
    0.00365117     0.196279 
    0.00365124     0.208167 
    0.00365131     0.221788 
    0.00365138     0.237383 
    0.00365147     0.256122 
    0.00365154     0.272764 
     0.0036516     0.290655 
    0.00365168     0.313211 
    0.00365176     0.337688 
    0.00365185     0.365918 
    0.00365194     0.400349 
    0.00365203     0.438142 
     0.0036521     0.466799 
    0.00365217     0.498913 
    0.00365224     0.533255 
    0.00365231     0.569969 
    0.00365238     0.614307 
    0.00365247     0.667625 
    0.00365256     0.725562 
    0.00365264     0.788518 
    0.00365273     0.856942 
    0.00365282     0.931325 
     0.0036529       1.0122 
    0.00365299      1.10018 
    0.00365306      1.17612 
    0.00365313      1.26796 
    0.00365321      1.36714 
    0.00365329      1.47429 
    0.00365337      1.59011 
    0.00365345      1.71533 
    0.00365352      1.85087 
     0.0036536      1.99756 
    0.00365368      2.15643 
    0.00365376      2.32856 
    0.00365383      2.51518 
    0.00365392      2.74109 
    0.00365401      3.00143 
     0.0036541      3.28786 
    0.00365419      3.60326 
    0.00365428      3.95055 
    0.00365434      4.20144 
     0.0036544      4.46916 
    0.00365446      4.75471 
    0.00365452      5.05936 
    0.00365458      5.38432 
    0.00365464      5.73104 
     0.0036547      6.10083 
    0.00365476      6.49528 
    0.00365483      6.91587 
    0.00365489      7.36444 
    0.00365495      7.84255 
    0.00365501      8.35215 
    0.00365507      8.89502 
    0.00365513      9.47338 
    0.00365522      10.4118 
    0.00365531      11.4417 
     0.0036554      12.5714 
    0.00365549      13.8088 
    0.00365558      15.1625 
    0.00365567      16.6415 
    0.00365576       18.255 
    0.00365585      20.0125 
    0.00365594      21.9238 
    0.00365603      23.9982 
    0.00365612      26.2461 
    0.00365621      28.6765 
     0.0036563      31.2993 
    0.00365639      34.1234 
    0.00365649      37.1577 
    0.00365658      40.4098 
    0.00365667      43.8873 
    0.00365676      47.5957 
    0.00365685      51.4261 
    0.00365696      56.8862 
    0.00365708      62.7546 
    0.00365717      67.4239 
    0.00365728      73.5066 
    0.00365743      82.4637 
    0.00365758      92.0359 
    0.00365772      101.932 
    0.00365792      115.679 
    0.00365818      135.281 
    0.00365868      173.142 
    0.00365888      188.125 
    0.00365909      201.991 
     0.0036593        214.3 
    0.00365943      221.438 
    0.00365958      228.015 
    0.00365974      233.668 
    0.00365987      237.088 
    0.00366003      239.953 
    0.00366013      240.892 
    0.00366022      241.139 
    0.00366039       240.23 
    0.00366053      237.994 
    0.00366068      234.471 
    0.00366082      229.741 
    0.00366097      223.905 
    0.00366116      214.606 
    0.00366138      202.226 
     0.0036616       188.46 
    0.00366195      165.387 
    0.00366236      137.412 
    0.00366257      124.054 
    0.00366276      112.247 
    0.00366293      102.741 
    0.00366309      93.8609 
    0.00366326      85.6426 
    0.00366342      78.0992 
    0.00366353      73.4445 
    0.00366367      67.9095 
     0.0036638      63.2565 
    0.00366393      58.9795 
    0.00366406      55.0591 
    0.00366419      51.4761 
    0.00366432      48.2084 
    0.00366445      45.2338 
    0.00366458      42.5297 
    0.00366471      40.0744 
    0.00366484      37.8461 
    0.00366497      35.8246 
     0.0036651      33.9895 
    0.00366523      32.3235 
    0.00366531      31.2981 
    0.00366549      29.4311 
    0.00366566      27.7812 
    0.00366583       26.318 
      0.003666      25.0157 
    0.00366618      23.8516 
    0.00366635      22.8065 
    0.00366656      21.6862 
    0.00366676      20.6901 
    0.00366697      19.7985 
    0.00366718      18.9959 
    0.00366749      17.9307 
     0.0036678      17.0025 
      0.003668       16.447 
    0.00366832      15.6833 
    0.00366863       15.003 
    0.00366895      14.3928 
    0.00366942      13.5865 
    0.00366989      12.8875 
    0.00367037      12.2755 
    0.00367093      11.6343 
    0.00367155       11.033 
    0.00367216      10.5106 
    0.00367278      10.0525 
    0.00367339      9.64769 
    0.00367423      9.16438 
    0.00367509      8.73764 
    0.00367596      8.36718 
    0.00367682      8.04267 
    0.00367794      7.67658 
    0.00367898      7.38414 
    0.00368001      7.12715 
    0.00368139      6.82928 
    0.00368277      6.57285 
     0.0036845      6.29853 
    0.00368622      6.06491 
    0.00368794      5.86354 
    0.00369053       5.6086 
    0.00369312      5.39718 
    0.00369571      5.21893 
    0.00369804      5.08082 
    0.00370097      4.93041 
    0.00370537      4.74271 
    0.00370985      4.58639 
    0.00371451      4.45158 
    0.00372072      4.30367 
    0.00372702      4.18074 
    0.00373621      4.03551 
    0.00374489      3.92475 
    0.00375694      3.79885 
    0.00377195      3.67303 
    0.00379124      3.54247 
    0.00381054      3.43378 
    0.00384055      3.29019 
    0.00388343      3.11307 
    0.00402062      2.59475 
    0.00407207      2.38673 
    0.00411495       2.1994 
    0.00414925      2.03724 
    0.00418355      1.86188 
    0.00420927       1.7202 
      0.004235      1.56852 
    0.00426072      1.40567 
    0.00427788      1.29032 
    0.00429931      1.13789 
    0.00431646      1.00924 
    0.00433361      0.87457 
    0.00435291     0.716423 
    0.00437274     0.548195 
    0.00439525     0.355443 
    0.00440409     0.281732 
    0.00441052     0.229941 
    0.00441534     0.192535 
    0.00441936     0.162632 
    0.00442258      0.13975 
    0.00442526     0.121493 
    0.00442794     0.104076 
    0.00442995    0.0916211 
    0.00443196    0.0797534 
    0.00443356    0.0707293 
    0.00443504    0.0628506 
    0.00443638    0.0560346 
    0.00443772     0.049569 
    0.00443872    0.0449622 
    0.00443973    0.0405737 
    0.00444082    0.0360771 
    0.00444169    0.0326821 
    0.00444256    0.0294745 
    0.00444341     0.026518 
    0.00444422     0.023913 
    0.00444482    0.0220762 
    0.00444542    0.0203428 
    0.00444603    0.0187157 
     0.0044466    0.0172589 
    0.00444713    0.0160186 
    0.00444766    0.0148662 
    0.00444819    0.0138037 
    0.00444871    0.0128331 
    0.00444924    0.0119567 
    0.00444969    0.0112819 
    0.00445015    0.0106793 
     0.0044506    0.0101502 
    0.00445105   0.00969624 
    0.00445139    0.0094059 
    0.00445173   0.00915933 
    0.00445207   0.00895716 
    0.00445241    0.0088001 
    0.00445275   0.00868884 
    0.00445316   0.00861611 
    0.00445339    0.0086062 
    0.00445371   0.00862953 
    0.00445409   0.00871251 
    0.00445447   0.00885652 
    0.00445484   0.00906262 
    0.00445522   0.00933184 
    0.00445547    0.0095469 
    0.00445585    0.0099237 
    0.00445623    0.0103665 
     0.0044566    0.0108763 
    0.00445698    0.0114544 
    0.00445736    0.0121018 
    0.00445773    0.0128197 
    0.00445811    0.0136093 
    0.00445849    0.0144719 
    0.00445894    0.0156051 
    0.00445939    0.0168474 
    0.00445984     0.018201 
    0.00446029    0.0196683 
    0.00446075    0.0212516 
     0.0044612    0.0229533 
    0.00446165     0.024776 
     0.0044621     0.026722 
    0.00446256    0.0287942 
    0.00446316    0.0317579 
    0.00446366    0.0344071 
    0.00446419    0.0373691 
    0.00446472    0.0405202 
    0.00446524    0.0438652 
    0.00446595    0.0486349 
    0.00446655    0.0530003 
    0.00446719    0.0579323 
    0.00446782    0.0631809 
    0.00446846    0.0687556 
     0.0044691     0.074666 
    0.00446976    0.0811421 
    0.00447046    0.0884665 
    0.00447117    0.0962397 
    0.00447187     0.104477 
    0.00447281      0.11621 
    0.00447356     0.126237 
     0.0044744     0.138225 
    0.00447525     0.150995 
    0.00447609     0.164578 
    0.00447694     0.179008 
    0.00447778     0.194321 
    0.00447872      0.21255 
    0.00447967     0.231985 
    0.00448061     0.252682 
    0.00448156     0.274702 
     0.0044825      0.29811 
    0.00448346     0.323337 
    0.00448443     0.350328 
    0.00448539     0.378994 
    0.00448635     0.409419 
    0.00448764     0.452879 
    0.00448871     0.491771 
    0.00448984      0.53539 
    0.00449096     0.582031 
    0.00449209     0.631883 
    0.00449321     0.685145 
    0.00449434     0.742035 
    0.00449547     0.802782 
    0.00449659     0.867637 
    0.00449772     0.936866 
    0.00449884      1.01076 
    0.00449997      1.08962 
    0.00450125      1.18627 
    0.00450254       1.2904 
    0.00450383      1.40259 
    0.00450511      1.52349 
     0.0045064      1.65383 
    0.00450769      1.79436 
    0.00450897      1.94596 
    0.00451026      2.10955 
    0.00451154      2.28618 
    0.00451283      2.47699 
    0.00451412      2.68325 
     0.0045154      2.90636 
    0.00451669      3.14787 
    0.00451798      3.40951 
    0.00451926      3.69321 
    0.00452055      4.00111 
    0.00452183      4.33562 
    0.00452312      4.69942 
    0.00452441      5.09553 
    0.00452569      5.52737 
    0.00452698      5.99877 
    0.00452829       6.5253 
    0.00452962      7.10905 
    0.00453094       7.7511 
    0.00453227      8.45868 
     0.0045336      9.23991 
    0.00453487      10.0637 
    0.00453601      10.8841 
    0.00453716      11.7823 
    0.00453831      12.7672 
    0.00453946      13.8494 
    0.00454061      15.0413 
    0.00454171      16.2898 
     0.0045428      17.6646 
    0.00454389      19.1812 
    0.00454499       20.858 
    0.00454608      22.7163 
    0.00454713       24.696 
    0.00454816      26.8451 
    0.00454885      28.4068 
    0.00454953      30.0826 
    0.00455022       31.883 
     0.0045509      33.8195 
    0.00455159       35.905 
    0.00455223      38.0083 
    0.00455313      41.2196 
    0.00455403      44.7796 
    0.00455463      47.3697 
    0.00455523      50.1516 
    0.00455583      53.1429 
    0.00455643      56.3632 
    0.00455725      61.1388 
    0.00455802      66.1442 
    0.00455879      71.6778 
    0.00455956      77.8074 
    0.00456034      84.6093 
    0.00456109      91.9501 
    0.00456179      99.6112 
     0.0045625      108.079 
    0.00456321       117.45 
    0.00456392      127.832 
    0.00456462      139.343 
    0.00456527      150.894 
    0.00456591      163.581 
    0.00456655      177.506 
     0.0045672      192.769 
    0.00456784      209.463 
    0.00456852      228.933 
    0.00456923      250.873 
    0.00456994       274.71 
    0.00457065      300.369 
    0.00457135      327.663 
    0.00457257      377.174 
     0.0045738       428.56 
    0.00457478      467.446 
    0.00457552      493.485 
    0.00457607      510.072 
    0.00457666      525.141 
    0.00457725      536.559 
    0.00457784      543.941 
    0.00457833      546.816 
    0.00457851      547.152 
    0.00457904      545.754 
    0.00457958      541.001 
    0.00458011      533.103 
    0.00458064      522.363 
    0.00458134      504.267 
    0.00458205      482.761 
    0.00458311      446.313 
    0.00458546      361.104 
    0.00458649      326.098 
    0.00458726      301.678 
    0.00458803      279.013 
    0.00458889       255.94 
    0.00458949      241.088 
    0.00459009      227.263 
    0.00459069      214.416 
    0.00459129       202.49 
    0.00459189      191.427 
    0.00459249      181.166 
    0.00459309      171.648 
    0.00459378      161.608 
    0.00459446      152.385 
    0.00459515      143.904 
    0.00459584      136.097 
    0.00459652      128.901 
    0.00459721       122.26 
    0.00459824      113.226 
    0.00459901      107.103 
    0.00459987      100.877 
    0.00460072      95.1961 
    0.00460158      89.9997 
    0.00460244       85.236 
     0.0046033      80.8595 
    0.00460415      76.8303 
    0.00460544      71.3615 
    0.00460676      66.3791 
    0.00460808      61.9376 
    0.00460939      57.9618 
    0.00461071      54.3894 
    0.00461203      51.1679 
    0.00461321       48.547 
    0.00461469      45.5607 
    0.00461617      42.8663 
    0.00461765      40.4272 
    0.00461913      38.2134 
    0.00462061      36.1983 
    0.00462209      34.3587 
    0.00462357      32.6733 
    0.00462516       31.005 
    0.00462688      29.3679 
    0.00462859      27.8728 
    0.00463031      26.5036 
    0.00463202      25.2459 
     0.0046346       23.542 
    0.00463717      22.0267 
    0.00463974      20.6717 
    0.00464231       19.454 
    0.00464489      18.3544 
    0.00464746      17.3571 
    0.00465003      16.4488 
    0.00465346      15.3574 
    0.00465689      14.3829 
    0.00466032      13.5077 
    0.00466375      12.7174 
