#ZVView-data-copy:   1-Oct-2024 00:16:28
#=======================================
#
#name:   ENDF/B-VIII.0: CA-42(N,EL)CA-42-L0
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  5405
#data...
#            X            Y
#          MeV        barns
    0.00532416     0.737392 
     0.0065342     0.685395 
      0.007661     0.637735 
      0.008129     0.614212 
     0.0084098     0.596217 
    0.00860184     0.580039 
    0.00873912     0.564631 
    0.00883864     0.549887 
    0.00892086     0.533988 
      0.008987     0.517654 
    0.00905798     0.497965 
    0.00907202     0.495686 
    0.00907748     0.495465 
     0.0090884      0.49726 
    0.00909581     0.501603 
    0.00910137     0.508026 
    0.00910517     0.515047 
    0.00910809     0.522678 
    0.00911102     0.533127 
    0.00911297     0.542266 
    0.00911492     0.553777 
    0.00911687     0.568466 
    0.00911833     0.582262 
     0.0091195     0.595529 
    0.00912087     0.614225 
    0.00912189     0.631133 
    0.00912291     0.651201 
    0.00912394     0.675286 
    0.00912477      0.69853 
     0.0091255     0.722565 
    0.00912623     0.750763 
    0.00912696     0.784283 
    0.00912745     0.810384 
    0.00912794     0.840263 
    0.00912842     0.874832 
    0.00912891     0.915319 
    0.00912928     0.950548 
    0.00912964     0.990946 
    0.00913001      1.03767 
    0.00913037      1.09216 
    0.00913062       1.1337 
    0.00913086      1.18013 
    0.00913111      1.23222 
    0.00913135      1.29082 
    0.00913159      1.35691 
    0.00913184      1.43161 
    0.00913208      1.51621 
    0.00913233      1.61418 
    0.00913258      1.72565 
    0.00913274       1.8084 
    0.00913291      1.89862 
    0.00913307      1.99695 
    0.00913324      2.10411 
    0.00913341      2.22082 
    0.00913357       2.3479 
    0.00913374      2.48613 
     0.0091339       2.6364 
    0.00913407      2.79959 
    0.00913423      2.97663 
     0.0091344      3.16847 
    0.00913457      3.37609 
    0.00913473      3.60045 
    0.00913493      3.88724 
    0.00913512      4.20023 
    0.00913532      4.54102 
    0.00913551      4.91114 
    0.00913571      5.31214 
     0.0091359      5.74534 
     0.0091361      6.21204 
    0.00913629      6.71329 
    0.00913649      7.25006 
    0.00913668      7.82296 
    0.00913688      8.43244 
    0.00913707      9.07854 
    0.00913736      10.1159 
    0.00913766      11.2328 
    0.00913799      12.5892 
    0.00913826      13.7719 
    0.00913867      15.6395 
    0.00913927      18.5163 
    0.00914004      22.2129 
     0.0091405      24.3576 
    0.00914082      25.6839 
    0.00914113      26.8969 
    0.00914144      27.9719 
    0.00914175       28.886 
    0.00914206      29.6192 
    0.00914238      30.1551 
    0.00914263      30.4335 
    0.00914293       30.586 
      0.009143      30.5911 
    0.00914329      30.4995 
    0.00914362      30.1544 
    0.00914391      29.6809 
    0.00914419      29.0465 
    0.00914448       28.215 
    0.00914481      27.1224 
    0.00914518      25.6828 
    0.00914562      23.8005 
    0.00914614      21.3716 
    0.00914717      16.4112 
    0.00914757      14.5402 
    0.00914792      12.9662 
    0.00914819      11.8628 
    0.00914845      10.8176 
    0.00914871      9.83478 
    0.00914898        8.917 
    0.00914924      8.06569 
    0.00914943      7.47803 
    0.00914963      6.92669 
    0.00914983      6.41106 
    0.00915002      5.93037 
    0.00915021      5.48356 
    0.00915041      5.06947 
    0.00915061      4.68673 
     0.0091508      4.33394 
    0.00915102      3.97088 
    0.00915124      3.64152 
    0.00915146      3.34355 
    0.00915168      3.07467 
     0.0091519      2.83259 
    0.00915212       2.6151 
    0.00915234      2.42005 
    0.00915255      2.24541 
    0.00915277      2.08922 
    0.00915299      1.94969 
    0.00915314      1.86507 
    0.00915334      1.76176 
    0.00915353      1.66837 
    0.00915372      1.58395 
    0.00915392       1.5076 
    0.00915411      1.43851 
    0.00915431      1.37592 
    0.00915451      1.31917 
     0.0091548      1.24367 
    0.00915509      1.17811 
    0.00915538      1.12094 
    0.00915567      1.07086 
    0.00915597      1.02676 
    0.00915626     0.987726 
    0.00915663      0.94487 
    0.00915699     0.907488 
    0.00915748       0.8645 
    0.00915797     0.827753 
    0.00915845     0.795937 
    0.00915894     0.768081 
    0.00915967     0.732181 
     0.0091604      0.70182 
    0.00916114     0.675781 
    0.00916187     0.653191 
     0.0091626     0.633409 
    0.00916357     0.610572 
    0.00916455     0.590995 
    0.00916601     0.566378 
    0.00916747     0.546121 
    0.00916894     0.529156 
    0.00917089     0.510387 
    0.00917284     0.494907 
    0.00917479     0.481873 
    0.00917771     0.465663 
    0.00918132     0.449517 
    0.00918463     0.437198 
    0.00918961     0.421614 
    0.00919553     0.405819 
    0.00920335     0.387351 
    0.00922016     0.350022 
    0.00922973     0.327716 
    0.00923929     0.303431 
     0.0092475      0.28041 
    0.00925296      0.26364 
    0.00925843     0.245523 
    0.00926344     0.227586 
      0.009268     0.210054 
    0.00927256      0.19125 
    0.00927711     0.171084 
    0.00928076     0.153934 
    0.00928486     0.133561 
    0.00928896      0.11213 
    0.00929351    0.0873648 
    0.00929841    0.0604515 
    0.00930041    0.0498048 
    0.00930194    0.0419023 
    0.00930308    0.0363084 
    0.00930399     0.032043 
    0.00930468    0.0289929 
    0.00930547    0.0256254 
    0.00930604    0.0233647 
    0.00930661     0.021241 
    0.00930704    0.0197479 
    0.00930741    0.0185294 
    0.00930787     0.017134 
    0.00930832    0.0158634 
    0.00930866    0.0149993 
    0.00930901    0.0142168 
     0.0093093    0.0136035 
     0.0093096    0.0130607 
     0.0093099    0.0125926 
     0.0093102    0.0122035 
     0.0093105     0.011898 
    0.00931077    0.0116975 
    0.00931103    0.0115776 
    0.00931128    0.0115293 
    0.00931154    0.0115562 
     0.0093118    0.0116619 
    0.00931207    0.0118633 
    0.00931227    0.0120735 
    0.00931249    0.0123699 
    0.00931273    0.0127755 
    0.00931297    0.0132689 
    0.00931321    0.0138544 
    0.00931341    0.0143877 
    0.00931362    0.0150543 
    0.00931383    0.0158018 
    0.00931405    0.0166337 
    0.00931426    0.0175535 
    0.00931447    0.0185647 
    0.00931473    0.0199045 
    0.00931499    0.0213885 
    0.00931524    0.0230241 
     0.0093155     0.024819 
    0.00931576    0.0267815 
    0.00931601    0.0289199 
    0.00931627    0.0312437 
    0.00931652    0.0337621 
    0.00931675    0.0361338 
    0.00931697    0.0386695 
    0.00931727    0.0423188 
    0.00931757    0.0462924 
    0.00931787    0.0506106 
    0.00931817    0.0552951 
    0.00931847    0.0603692 
    0.00931877    0.0658579 
    0.00931909    0.0722293 
    0.00931934    0.0777152 
     0.0093196    0.0835674 
    0.00931986    0.0898072 
    0.00932011    0.0964561 
    0.00932039     0.104067 
     0.0093207     0.113346 
    0.00932101     0.123355 
    0.00932132     0.134147 
    0.00932163     0.145781 
    0.00932195     0.158318 
    0.00932224     0.171253 
    0.00932254     0.185147 
    0.00932284     0.200073 
    0.00932314     0.216108 
    0.00932344     0.233337 
    0.00932376      0.25332 
     0.0093241     0.275717 
    0.00932443     0.300006 
    0.00932476     0.326362 
    0.00932509     0.354978 
    0.00932543     0.386349 
    0.00932577     0.421094 
    0.00932611     0.459002 
    0.00932646     0.500406 
     0.0093268     0.545688 
    0.00932714      0.59528 
    0.00932748     0.649686 
    0.00932782     0.709472 
    0.00932817       0.7753 
    0.00932851     0.847935 
    0.00932873     0.900574 
    0.00932896     0.956929 
    0.00932919      1.01734 
    0.00932942      1.08217 
    0.00932965      1.15183 
    0.00932987      1.22679 
     0.0093301      1.30755 
    0.00933033       1.3947 
    0.00933056      1.48887 
    0.00933078      1.59077 
    0.00933099      1.68978 
    0.00933119      1.79635 
     0.0093314      1.91122 
     0.0093316      2.03517 
    0.00933181      2.16909 
    0.00933201      2.31395 
    0.00933222      2.47081 
    0.00933242      2.64085 
    0.00933263      2.82538 
    0.00933283       3.0258 
    0.00933304      3.24366 
    0.00933325      3.48066 
    0.00933345      3.73866 
    0.00933366      4.01963 
    0.00933386      4.32577 
    0.00933407       4.6594 
    0.00933425      4.98111 
    0.00933443      5.32841 
    0.00933461      5.70331 
    0.00933479      6.10791 
    0.00933498      6.54447 
    0.00933516      7.01525 
    0.00933534      7.52272 
    0.00933552      8.06934 
     0.0093357      8.62734 
    0.00933587      9.22528 
    0.00933604      9.86555 
    0.00933622      10.5504 
    0.00933639      11.2824 
    0.00933656      12.0637 
    0.00933674      12.8968 
    0.00933699      14.1988 
    0.00933722      15.5132 
    0.00933745      16.9356 
    0.00933768      18.4706 
    0.00933792      20.1221 
    0.00933815      21.8931 
    0.00933837      23.6714 
    0.00933866       26.212 
    0.00933895      28.9461 
    0.00933924      31.8701 
    0.00933957      35.3774 
    0.00933995      39.7383 
    0.00934033      44.3513 
    0.00934088      51.2722 
    0.00934201      65.9421 
    0.00934256      72.6605 
    0.00934294       76.993 
    0.00934334      81.0775 
    0.00934373       84.516 
    0.00934412      87.2589 
    0.00934448      89.2412 
    0.00934483       90.513 
    0.00934511      91.0915 
    0.00934534      91.2526 
    0.00934566      91.0201 
    0.00934595      90.3335 
    0.00934629      88.9984 
    0.00934664      87.1161 
    0.00934697      84.8027 
    0.00934719      83.0476 
    0.00934762      79.0548 
    0.00934813      73.7429 
    0.00934881      66.0255 
    0.00934996      52.4172 
     0.0093505      46.2424 
    0.00935087      42.3543 
    0.00935123      38.6879 
    0.00935153      35.8356 
    0.00935189      32.6736 
    0.00935225      29.7653 
    0.00935261      27.1101 
    0.00935285      25.4779 
    0.00935309      23.9527 
    0.00935342      22.0061 
     0.0093537      20.5188 
    0.00935398      19.1562 
    0.00935426      17.9104 
    0.00935454      16.7734 
    0.00935481      15.7368 
    0.00935509      14.7926 
    0.00935537       13.933 
    0.00935565      13.1504 
    0.00935593      12.4379 
    0.00935621      11.7886 
    0.00935653      11.1116 
    0.00935687      10.4637 
    0.00935721      9.88279 
    0.00935755      9.36045 
    0.00935789      8.88942 
    0.00935824      8.46327 
    0.00935858      8.07645 
    0.00935903      7.61362 
    0.00935949      7.20253 
    0.00935994      6.83524 
     0.0093604      6.50523 
    0.00936086      6.20716 
    0.00936131      5.93662 
      0.009362      5.57463 
    0.00936268      5.25667 
    0.00936336      4.97516 
    0.00936395      4.75707 
    0.00936467      4.51604 
     0.0093654      4.30006 
    0.00936612      4.10547 
    0.00936684      3.92927 
    0.00936793      3.69424 
    0.00936901      3.48859 
    0.00936985      3.34766 
    0.00937079      3.20327 
     0.0093722      3.01176 
     0.0093736      2.84525 
    0.00937501      2.69927 
    0.00937642      2.57032 
    0.00937803      2.44044 
    0.00937974      2.31932 
    0.00938145      2.21257 
    0.00938316      2.11783 
    0.00938487      2.03324 
    0.00938726      1.92903 
    0.00938977      1.83452 
    0.00939227      1.75224 
    0.00939478         1.68 
    0.00939717      1.61882 
    0.00940059      1.54227 
      0.009404      1.47617 
    0.00940742      1.41858 
    0.00941198      1.35246 
    0.00941653      1.29608 
    0.00942109      1.24748 
    0.00942565      1.20515 
    0.00943248      1.15102 
    0.00943886      1.10852 
    0.00944524      1.07212 
    0.00945481      1.02624 
    0.00946437     0.988423 
    0.00947394     0.956742 
    0.00948351     0.929813 
    0.00949627     0.899616 
    0.00950903     0.874442 
    0.00952816     0.843648 
     0.0095473     0.819003 
    0.00956006     0.805073 
    0.00958557     0.781832 
    0.00961473     0.760754 
    0.00965483     0.738294 
    0.00969492     0.720943 
    0.00973957     0.705672 
    0.00980381     0.688637 
    0.00988173     0.673037 
    0.00998287     0.657835 
     0.0101156     0.642983 
     0.0103127     0.626785 
     0.0105814     0.610503 
     0.0109572     0.593037 
     0.0115501     0.571197 
      0.012426     0.544181 
     0.0139489     0.502574 
     0.0169968      0.42238 
     0.0181571     0.389472 
     0.0190317     0.362208 
     0.0196141     0.342006 
     0.0201352     0.321622 
      0.020503     0.305161 
     0.0207891     0.290509 
     0.0210088     0.277692 
     0.0211978     0.265135 
     0.0213613     0.252677 
     0.0215043     0.240128 
     0.0216269     0.227717 
     0.0217291     0.215879 
     0.0218109     0.205117 
     0.0218722      0.19612 
     0.0219335     0.186156 
     0.0219948     0.175039 
     0.0220356     0.166869 
     0.0220765     0.157994 
     0.0221174     0.148314 
     0.0221583     0.137713 
     0.0221889     0.129071 
     0.0222196     0.119809 
     0.0222502     0.109811 
     0.0222809    0.0990426 
     0.0223013    0.0914117 
     0.0223268    0.0813532 
     0.0223524    0.0707304 
     0.0223779    0.0596048 
     0.0224316    0.0354817 
      0.022445    0.0296519 
     0.0224546     0.025681 
     0.0224625    0.0225529 
     0.0224689    0.0202067 
     0.0224737    0.0185585 
     0.0224785    0.0170245 
     0.0224817    0.0160756 
     0.0224849     0.015193 
     0.0224881    0.0143834 
     0.0224913    0.0136537 
     0.0224945    0.0130122 
     0.0224977    0.0124675 
     0.0225001    0.0121282 
     0.0225025    0.0118531 
     0.0225049    0.0116468 
     0.0225068    0.0115312 
     0.0225092    0.0114648 
     0.0225104     0.011463 
     0.0225128    0.0115225 
     0.0225151      0.01167 
     0.0225168    0.0118421 
     0.0225185      0.01207 
     0.0225205    0.0123972 
     0.0225221    0.0127227 
     0.0225237    0.0131033 
     0.0225253    0.0135418 
     0.0225269     0.014041 
     0.0225285    0.0146039 
     0.0225301    0.0152337 
     0.0225317    0.0159336 
     0.0225333    0.0167073 
     0.0225349    0.0175584 
     0.0225365    0.0184908 
     0.0225381    0.0195085 
     0.0225397    0.0206161 
     0.0225413     0.021818 
     0.0225428     0.023119 
     0.0225444    0.0245242 
     0.0225466    0.0265961 
     0.0225486    0.0287487 
     0.0225507    0.0311042 
     0.0225527    0.0336764 
     0.0225547    0.0364796 
     0.0225568    0.0395923 
      0.022559     0.043116 
     0.0225611    0.0469582 
     0.0225633    0.0511423 
     0.0225654    0.0556941 
     0.0225676    0.0606412 
     0.0225697    0.0659523 
     0.0225719    0.0717111 
      0.022574    0.0779525 
     0.0225761    0.0847138 
     0.0225783    0.0920366 
     0.0225803    0.0996573 
     0.0225823     0.107718 
     0.0225843     0.116404 
     0.0225863     0.125768 
     0.0225883     0.135861 
     0.0225904      0.14719 
     0.0225927     0.160417 
     0.0225949     0.174812 
     0.0225972     0.190482 
     0.0225994      0.20755 
     0.0226017     0.226149 
      0.022604     0.246886 
     0.0226063     0.269558 
     0.0226086      0.29437 
     0.0226109     0.321548 
     0.0226132     0.351352 
     0.0226155     0.384069 
     0.0226178     0.420032 
     0.0226201     0.459611 
     0.0226224      0.50324 
     0.0226239     0.534809 
     0.0226255     0.568551 
     0.0226275     0.617231 
     0.0226294     0.667081 
     0.0226313     0.721451 
     0.0226332     0.780853 
     0.0226352     0.845849 
     0.0226371       0.9171 
      0.022639     0.995349 
     0.0226409      1.08145 
     0.0226428      1.17638 
     0.0226447      1.28126 
      0.022646      1.35735 
     0.0226478       1.4731 
     0.0226495       1.5961 
     0.0226512      1.73167 
      0.022653      1.88147 
     0.0226547      2.04737 
     0.0226564      2.22871 
      0.022658       2.4239 
     0.0226591      2.56589 
     0.0226602      2.71837 
     0.0226613      2.88237 
     0.0226624      3.05897 
     0.0226635      3.24943 
     0.0226646      3.45513 
     0.0226661      3.75407 
     0.0226671      3.97184 
      0.022668      4.20604 
      0.022669      4.45828 
       0.02267      4.73032 
     0.0226709      5.02418 
     0.0226719      5.34209 
     0.0226728      5.65837 
      0.022674      6.13289 
     0.0226753      6.66062 
     0.0226761      7.04571 
     0.0226769      7.46042 
     0.0226777      7.90762 
     0.0226785      8.39052 
     0.0226793      8.87889 
     0.0226804      9.62696 
     0.0226811      10.1719 
     0.0226818      10.7577 
     0.0226825      11.3883 
     0.0226832      12.0676 
     0.0226839      12.8003 
     0.0226847      13.5911 
     0.0226856      14.7026 
     0.0226865      15.9318 
     0.0226874      17.2929 
     0.0226883      18.8011 
     0.0226893       20.473 
     0.0226901      22.2179 
      0.022691      24.0803 
     0.0226918      26.1226 
     0.0226927      28.3591 
     0.0226935       30.801 
     0.0226943      33.3755 
     0.0226951      35.9797 
     0.0226958      38.7716 
     0.0226966      41.7499 
     0.0226976      46.0018 
     0.0226987      50.7839 
     0.0227001      57.4473 
     0.0227033      73.0809 
     0.0227046      79.0214 
     0.0227055      83.0879 
     0.0227065      86.6884 
     0.0227074      89.7122 
     0.0227081      91.4478 
     0.0227088      92.8849 
     0.0227095      93.8894 
     0.0227103      94.4447 
     0.0227106      94.5512 
     0.0227115      94.3514 
     0.0227123      93.5309 
     0.0227131      92.1201 
      0.022714      90.1655 
     0.0227148      87.7256 
     0.0227157      84.8701 
     0.0227169      79.9723 
     0.0227186      72.8725 
     0.0227216      59.1756 
      0.022723      53.5676 
      0.022724      49.3177 
     0.0227251      45.3583 
     0.0227262       41.706 
     0.0227273      38.3651 
      0.022728      36.3071 
     0.0227288      34.1143 
     0.0227296      32.0844 
     0.0227304      30.2077 
     0.0227313      28.4748 
     0.0227321      26.8749 
     0.0227329      25.3984 
     0.0227337      24.0353 
     0.0227345      22.7765 
     0.0227355      21.3356 
     0.0227366       20.028 
     0.0227376      18.8391 
     0.0227386      17.7562 
     0.0227396      16.7676 
     0.0227407      15.8634 
     0.0227417      15.0346 
     0.0227427      14.2734 
     0.0227437      13.5558 
     0.0227448      12.8953 
     0.0227464      11.9988 
     0.0227479       11.201 
     0.0227495      10.4878 
     0.0227511      9.84762 
     0.0227528      9.20422 
     0.0227546       8.6291 
     0.0227564      8.11275 
     0.0227581      7.64733 
     0.0227599      7.22621 
     0.0227617      6.84389 
     0.0227634      6.49561 
     0.0227652      6.17737 
     0.0227675       5.8017 
     0.0227698      5.46482 
     0.0227721      5.16139 
     0.0227744      4.88703 
     0.0227767      4.63802 
      0.022779      4.41127 
     0.0227813       4.2041 
     0.0227836      4.01426 
     0.0227861      3.82126 
     0.0227887      3.64498 
     0.0227925      3.40769 
     0.0227963      3.19823 
     0.0228002      3.01223 
      0.022804       2.8462 
     0.0228086      2.66927 
     0.0228132      2.51298 
     0.0228178      2.37415 
     0.0228224      2.25014 
      0.022827      2.13866 
     0.0228309      2.05339 
     0.0228355       1.9595 
     0.0228402      1.87427 
     0.0228472      1.76034 
     0.0228542      1.66044 
     0.0228612      1.57226 
     0.0228682      1.49325 
     0.0228754      1.42158 
     0.0228826      1.35735 
     0.0228898      1.29949 
     0.0228993      1.23081 
     0.0229092       1.1684 
     0.0229195      1.11158 
     0.0229297      1.06122 
     0.0229399       1.0163 
     0.0229501     0.976005 
     0.0229654     0.922829 
     0.0229808     0.876854 
     0.0229961     0.836811 
     0.0230114     0.801453 
     0.0230267     0.770102 
     0.0230472     0.733455 
     0.0230676      0.70164 
      0.023088     0.673763 
     0.0231085     0.649135 
     0.0231391     0.617139 
     0.0231698      0.58989 
      0.023203     0.564577 
     0.0232413     0.539692 
     0.0232822     0.517029 
     0.0233231     0.497559 
     0.0233639     0.480623 
     0.0234252     0.458927 
     0.0234865     0.440658 
     0.0235478     0.424998 
     0.0236296     0.407264 
     0.0237113     0.392115 
     0.0238135     0.375935 
     0.0239463     0.358344 
     0.0240587     0.345485 
     0.0242222     0.329316 
     0.0244112     0.313164 
     0.0246309     0.296593 
      0.024917     0.277119 
     0.0254569     0.241942 
      0.025629     0.229411 
     0.0257437     0.219806 
     0.0258263     0.211729 
      0.025899     0.203262 
     0.0259432     0.197143 
     0.0259873     0.189918 
     0.0260214     0.183275 
     0.0260545     0.175506 
     0.0260766     0.169348 
     0.0260986     0.162114 
     0.0261138     0.156347 
      0.026129     0.149733 
     0.0261437     0.142306 
     0.0261529     0.137038 
     0.0261621     0.131188 
     0.0261713     0.124649 
     0.0261791     0.118453 
     0.0261856     0.112839 
      0.026192     0.106699 
     0.0261985    0.0999535 
      0.026204    0.0936273 
     0.0262086    0.0879302 
     0.0262132    0.0818123 
     0.0262178    0.0752435 
     0.0262219    0.0689273 
     0.0262265    0.0614535 
     0.0262311    0.0535253 
     0.0262359    0.0448106 
     0.0262417    0.0342907 
      0.026244    0.0302383 
     0.0262456     0.027544 
     0.0262468    0.0256399 
      0.026248    0.0238703 
     0.0262492    0.0222741 
       0.02625    0.0213297 
     0.0262508    0.0205557 
     0.0262515    0.0199431 
     0.0262522    0.0194428 
     0.0262529    0.0190711 
     0.0262534    0.0188877 
      0.026254    0.0187899 
     0.0262541     0.018787 
     0.0262548    0.0188725 
     0.0262553    0.0190749 
     0.0262558    0.0194103 
     0.0262562    0.0198318 
     0.0262567    0.0203429 
     0.0262571    0.0209766 
     0.0262575    0.0215799 
     0.0262578    0.0222754 
     0.0262581    0.0230703 
     0.0262585    0.0239719 
     0.0262588    0.0249892 
     0.0262592    0.0261306 
     0.0262595    0.0274065 
     0.0262599    0.0288272 
     0.0262603    0.0306149 
     0.0262606    0.0326203 
      0.026261    0.0348653 
     0.0262614    0.0373728 
     0.0262618    0.0401712 
     0.0262621    0.0424784 
     0.0262624    0.0449794 
     0.0262627    0.0476906 
      0.026263    0.0506274 
     0.0262634    0.0549331 
     0.0262636    0.0580707 
     0.0262639    0.0614417 
     0.0262641     0.065065 
     0.0262644    0.0689607 
     0.0262647    0.0731502 
     0.0262649    0.0776576 
     0.0262652    0.0824269 
     0.0262654    0.0874681 
     0.0262657    0.0928872 
     0.0262659    0.0987155 
     0.0262662     0.104989 
     0.0262664     0.111745 
     0.0262667     0.119026 
     0.0262669     0.126876 
     0.0262672     0.135297 
     0.0262674     0.144333 
     0.0262677     0.154086 
     0.0262679     0.164619 
     0.0262682     0.176005 
     0.0262684     0.188318 
     0.0262687      0.20164 
     0.0262689      0.21606 
     0.0262691     0.231114 
     0.0262694     0.246773 
     0.0262696     0.263649 
     0.0262698     0.281841 
     0.0262701     0.301462 
     0.0262703     0.322627 
     0.0262705     0.345456 
     0.0262708     0.370084 
      0.026271     0.396662 
     0.0262712     0.425342 
     0.0262714     0.456283 
     0.0262717     0.489656 
     0.0262719     0.525654 
     0.0262721     0.564474 
     0.0262724     0.606319 
     0.0262726     0.651409 
     0.0262728     0.699988 
      0.026273     0.752304 
     0.0262733     0.808603 
     0.0262735     0.869154 
     0.0262737      0.93425 
      0.026274      1.00419 
     0.0262742      1.07926 
     0.0262744      1.15979 
     0.0262747      1.24612 
     0.0262749      1.33861 
     0.0262751      1.43756 
     0.0262753      1.54334 
     0.0262756      1.65633 
     0.0262758      1.77688 
      0.026276      1.90536 
     0.0262763      2.04213 
     0.0262766       2.2483 
     0.0262769      2.46421 
     0.0262772      2.69766 
     0.0262775      2.94978 
     0.0262778      3.22111 
     0.0262781      3.51258 
     0.0262785      3.82481 
     0.0262788      4.15849 
     0.0262791      4.51398 
     0.0262794      4.89177 
     0.0262798      5.43043 
     0.0262802      6.00935 
     0.0262806      6.62791 
     0.0262809      7.11726 
     0.0262814      7.80243 
     0.0262819        8.746 
     0.0262824      9.74236 
     0.0262832      11.3029 
     0.0262853       15.407 
      0.026286      16.9016 
     0.0262867      18.0884 
     0.0262873      19.0414 
     0.0262878       19.827 
     0.0262884      20.4914 
      0.026289      21.0436 
     0.0262896      21.4493 
     0.0262901      21.6518 
     0.0262905      21.7027 
     0.0262908      21.6829 
     0.0262913      21.5599 
     0.0262918      21.3304 
     0.0262922       21.014 
     0.0262927      20.6091 
     0.0262932      20.0334 
     0.0262937      19.3585 
     0.0262943      18.3665 
      0.026295      17.2643 
     0.0262961      15.2702 
     0.0262977      12.3342 
     0.0262984       11.035 
      0.026299      10.0727 
     0.0262995      9.16136 
     0.0263001      8.30725 
     0.0263007      7.51491 
      0.026301      7.02211 
     0.0263014      6.55814 
     0.0263019      6.02774 
     0.0263023      5.53984 
     0.0263028      5.09304 
     0.0263032      4.68578 
     0.0263036      4.40488 
     0.0263039      4.14424 
     0.0263043      3.90269 
     0.0263046      3.67928 
      0.026305      3.47286 
     0.0263053      3.28242 
     0.0263055      3.16383 
      0.026306      2.94531 
     0.0263065       2.7497 
     0.0263069      2.57475 
     0.0263074      2.41825 
     0.0263078      2.27826 
     0.0263083      2.15291 
     0.0263088      2.04056 
     0.0263093      1.92155 
     0.0263099      1.81655 
     0.0263104      1.72353 
      0.026311       1.6408 
     0.0263115      1.56688 
     0.0263121      1.50053 
     0.0263128      1.42202 
     0.0263135      1.35302 
     0.0263142      1.29189 
     0.0263151      1.22963 
      0.026316      1.16773 
      0.026317      1.11319 
     0.0263179      1.06468 
     0.0263189       1.0212 
     0.0263203     0.963765 
     0.0263217     0.913931 
     0.0263234     0.864502 
     0.0263251     0.819021 
     0.0263268     0.779385 
     0.0263285     0.744527 
     0.0263302     0.713638 
      0.026332     0.685207 
     0.0263339     0.658225 
     0.0263365     0.626621 
      0.026339     0.599127 
     0.0263415     0.574994 
      0.026345     0.546473 
     0.0263484      0.52203 
     0.0263519     0.500852 
     0.0263553     0.482332 
     0.0263599     0.460978 
     0.0263645     0.442691 
     0.0263691     0.426854 
     0.0263737     0.413006 
     0.0263783     0.400793 
     0.0263848     0.385933 
     0.0263912     0.373183 
     0.0264009     0.357093 
     0.0264087     0.346143 
     0.0264179     0.335099 
     0.0264271     0.325629 
     0.0264409      0.31369 
     0.0264561     0.302919 
     0.0264712      0.29398 
     0.0264924     0.283739 
     0.0265145     0.275034 
     0.0265366     0.267807 
     0.0265697     0.258915 
     0.0266042     0.251412 
     0.0266368     0.245454 
      0.026681     0.238648 
     0.0267537     0.229548 
     0.0268241     0.222343 
     0.0269156     0.214401 
     0.0270286     0.206011 
     0.0271938     0.195381 
     0.0273986      0.18373 
     0.0276487      0.17075 
     0.0279828     0.154469 
      0.028498     0.130681 
       0.02905     0.106133 
       0.02951    0.0863036 
      0.029878    0.0709465 
     0.0300953    0.0621945 
     0.0302832    0.0547958 
     0.0305024    0.0465317 
     0.0306277    0.0420037 
