#ZVView-data-copy:  10-Jan-2025 23:26:39
#=======================================
#
#name:   ENDF/B-VIII.0: TL-203(N,EL)TL-203-L0
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  4824
#data...
#            X            Y
#          MeV        barns
   0.000209464      9.45606 
   0.000209928      10.0745 
   0.000210392      10.7368 
   0.000210856      11.4463 
    0.00021132      12.2068 
   0.000211784      13.0223 
   0.000212248      13.8975 
   0.000212712      14.8371 
   0.000213176      15.8466 
    0.00021364      16.9321 
   0.000214104         18.1 
   0.000214568      19.3576 
   0.000215032       20.713 
   0.000215496      22.1751 
    0.00021596      23.7538 
   0.000216424      25.4602 
   0.000216888      27.3065 
   0.000217352      29.3065 
   0.000217816      31.4756 
    0.00021828      33.8311 
   0.000218744      36.3923 
   0.000219208      39.1813 
   0.000219672      42.2229 
   0.000220136      45.5451 
     0.0002206        49.18 
   0.000221064      53.1641 
   0.000221528       57.539 
   0.000221992      62.3481 
    0.00022234      66.2593 
   0.000222688      70.4831 
   0.000223036      75.0481 
   0.000223384      79.9799 
   0.000223732      85.3151 
    0.00022408      91.0951 
   0.000224428      97.3672 
   0.000224776      104.184 
   0.000225124      111.607 
   0.000225472      119.703 
    0.00022582      128.551 
   0.000226168       138.24 
   0.000226516      148.873 
   0.000226864      160.567 
   0.000227212      173.451 
   0.000227514        185.7 
   0.000227792      198.022 
    0.00022807      211.425 
   0.000228349      226.015 
   0.000228627      241.922 
   0.000228929      260.838 
   0.000229161      276.728 
   0.000229393      293.906 
   0.000229625      312.506 
   0.000229857      332.676 
   0.000230089      354.588 
   0.000230321      378.434 
   0.000230553      404.432 
   0.000230785      432.832 
   0.000231017      463.917 
   0.000231249      498.011 
   0.000231481      535.487 
   0.000231713       576.77 
   0.000231945      622.352 
   0.000232177      672.798 
   0.000232351      714.214 
   0.000232525      759.044 
   0.000232699      807.637 
   0.000232873      860.383 
   0.000233047      917.717 
   0.000233221      980.124 
   0.000233395      1048.15 
   0.000233569      1122.39 
   0.000233743      1203.52 
   0.000233917      1292.28 
   0.000234091       1389.5 
   0.000234265      1496.07 
   0.000234439      1612.99 
   0.000234613       1741.3 
   0.000234787      1882.13 
   0.000234961      2036.65 
   0.000235135      2206.04 
   0.000235309      2391.43 
   0.000235483      2593.83 
   0.000235657      2814.03 
   0.000235831      3052.42 
   0.000236005      3308.84 
   0.000236179      3582.29 
   0.000236422      3989.58 
   0.000236979      4963.74 
   0.000237211      5341.81 
   0.000237385      5592.68 
   0.000237559      5803.16 
   0.000237675      5915.93 
   0.000237791      6003.63 
   0.000237907      6064.27 
   0.000238044      6099.28 
   0.000238093      6102.04 
   0.000238244      6078.55 
   0.000238394      6008.41 
   0.000238545      5895.47 
   0.000238696      5745.02 
   0.000238864      5540.73 
   0.000239032      5307.12 
   0.000239285      4922.21 
   0.000239789      4123.58 
   0.000240042      3745.59 
    0.00024025      3453.25 
   0.000240459      3182.09 
   0.000240668      2932.88 
   0.000240877      2705.31 
   0.000241086      2498.42 
   0.000241236      2361.09 
   0.000241399       2223.8 
   0.000241561      2096.77 
   0.000241724      1979.24 
   0.000241886      1870.51 
   0.000242048      1769.85 
   0.000242211      1676.63 
   0.000242454      1549.39 
    0.00024264      1461.57 
   0.000242826      1380.82 
   0.000243011      1306.47 
   0.000243197      1237.91 
   0.000243382       1174.6 
   0.000243661      1088.41 
   0.000243939      1011.49 
   0.000244171      953.584 
   0.000244403      900.649 
   0.000244635      852.151 
   0.000244867      807.621 
   0.000245099      766.649 
   0.000245331      728.873 
   0.000245679      677.517 
   0.000246016      633.169 
   0.000246346      593.975 
   0.000246677      558.574 
   0.000247007      526.501 
   0.000247338      497.389 
   0.000247672      470.647 
   0.000248011      445.746 
    0.00024835      422.891 
   0.000248689      401.947 
   0.000249142      376.683 
   0.000249629      352.383 
    0.00024989      340.438 
   0.000250412       318.54 
   0.000250934       298.92 
   0.000251456      281.303 
    0.00025192       267.11 
   0.000252384      254.129 
   0.000252848      242.223 
   0.000253544      226.125 
    0.00025424      211.848 
   0.000254936      199.121 
   0.000255632       187.72 
   0.000256328      177.463 
   0.000257024      168.196 
    0.00025772      159.792 
   0.000258416      152.144 
   0.000259344      142.965 
   0.000260272       134.79 
     0.0002612       127.47 
   0.000262128      120.887 
   0.000263172      114.238 
   0.000264332      107.685 
   0.000265376      102.377 
   0.000266768        96.06 
   0.000268247      90.1753 
   0.000269465      85.8679 
   0.000270915      81.2973 
    0.00027222      77.5876 
    0.00027396      73.1635 
     0.0002757      69.2733 
    0.00027744      65.8036 
    0.00027918      62.7145 
    0.00028092      59.9304 
    0.00028324        56.64 
    0.00028556      53.7483 
    0.00028788      51.1894 
     0.0002902      48.9107 
    0.00029252        46.87 
    0.00029484      45.0328 
    0.00029832      42.5985 
     0.0003018      40.4843 
    0.00030528      38.6346 
    0.00030876      37.0057 
    0.00031224      35.5462 
    0.00031688      33.8434 
    0.00032152      32.3618 
    0.00032732      30.7635 
    0.00033312      29.3842 
    0.00034008      27.9676 
    0.00034704      26.7551 
    0.00035516       25.545 
    0.00036444      24.3708 
    0.00037488      23.2603 
    0.00038416      22.4135 
    0.00039576      21.5016 
    0.00040968      20.5795 
     0.0004236      19.7988 
    0.00043984      19.0248 
     0.0004584       18.275 
    0.00047928      17.5608 
     0.0005048      16.8261 
   0.000535155      16.0921 
   0.000538569      16.0229 
   0.000539668      16.0691 
   0.000541138      15.9652 
   0.000574922      15.2887 
   0.000620285      14.5146 
   0.000682167      13.5933 
    0.00074336      12.7008 
    0.00076802      12.2715 
   0.000783547       11.927 
   0.000794507       11.607 
   0.000801813      11.3271 
   0.000807293      11.0585 
   0.000810947      10.8363 
     0.0008146      10.5644 
    0.00081734      10.3149 
    0.00082008      10.0113 
   0.000821907      9.76864 
   0.000823733      9.48289 
    0.00082556      9.14131 
    0.00082693      8.83751 
     0.0008283       8.4809 
   0.000829556      8.09478 
   0.000830583      7.72576 
   0.000831268      7.44663 
   0.000831953      7.13598 
   0.000832524      6.84922 
   0.000833095      6.53315 
   0.000833666      6.18335 
   0.000834237       5.7946 
   0.000834665      5.47388 
   0.000835093      5.12506 
   0.000835521      4.74512 
   0.000835949      4.33077 
   0.000836275      3.99095 
     0.0008366      3.62859 
   0.000836925      3.24342 
   0.000837251      2.83629 
   0.000837616      2.35677 
   0.000838153      1.63419 
   0.000838324      1.41033 
   0.000838438      1.26708 
   0.000838529      1.15763 
   0.000838621      1.05428 
   0.000838689     0.981799 
   0.000838758     0.914574 
    0.00083882      0.85842 
   0.000838872     0.817003 
   0.000838923      0.78025 
   0.000838975     0.748784 
   0.000839026     0.723303 
    0.00083906     0.710025 
   0.000839092     0.700715 
   0.000839134      0.69283 
   0.000839163     0.690921 
   0.000839192     0.691912 
    0.00083922     0.696008 
   0.000839249     0.703431 
   0.000839277     0.714417 
   0.000839306      0.72922 
   0.000839332      0.74655 
   0.000839358     0.767612 
   0.000839385     0.792656 
   0.000839411     0.821945 
   0.000839435     0.852367 
   0.000839459     0.886729 
   0.000839483     0.925275 
   0.000839507     0.968258 
   0.000839531      1.01596 
   0.000839555      1.06866 
   0.000839579      1.12669 
   0.000839602      1.19036 
   0.000839632      1.27873 
   0.000839662      1.37731 
   0.000839692      1.48692 
   0.000839722      1.60845 
   0.000839752       1.7429 
   0.000839779      1.87362 
   0.000839804      2.00654 
   0.000839829      2.15046 
   0.000839853      2.30616 
   0.000839878      2.47444 
   0.000839903      2.65619 
   0.000839928      2.85235 
   0.000839953      3.06396 
   0.000839978      3.29208 
   0.000840002       3.5379 
   0.000840027      3.80268 
   0.000840055      4.11852 
   0.000840082      4.46105 
   0.000840109      4.83243 
   0.000840137      5.23492 
   0.000840164      5.67102 
   0.000840192       6.1434 
   0.000840219      6.65494 
   0.000840246      7.20868 
   0.000840274      7.80802 
   0.000840301      8.45644 
   0.000840329      9.15779 
   0.000840356      9.91613 
   0.000840383      10.7358 
   0.000840411      11.6214 
   0.000840438      12.5779 
   0.000840466      13.6103 
   0.000840493      14.7242 
    0.00084052      15.9253 
   0.000840548      17.2197 
   0.000840575      18.6135 
   0.000840603      20.1133 
    0.00084063       21.726 
   0.000840657      23.4584 
   0.000840685      25.3176 
   0.000840712      27.3111 
    0.00084074      29.4461 
   0.000840767        31.73 
   0.000840794      34.1703 
   0.000840822      36.7743 
   0.000840849      39.5489 
   0.000840886      43.5261 
   0.000840922      47.8347 
   0.000840959      52.4886 
   0.000840995         57.5 
   0.000841032      62.8787 
   0.000841068      68.6319 
   0.000841105      74.7632 
   0.000841142      81.2725 
   0.000841178      88.1555 
   0.000841233        99.16 
   0.000841288      110.932 
   0.000841342      123.392 
   0.000841415      140.882 
   0.000841635      195.701 
   0.000841712      214.182 
    0.00084177      227.067 
   0.000841836      240.105 
   0.000841904      251.903 
    0.00084195        258.5 
   0.000842007      265.218 
   0.000842063      269.953 
   0.000842126      273.016 
   0.000842169       273.79 
   0.000842234      272.887 
   0.000842292      270.072 
   0.000842347      265.819 
   0.000842402      260.164 
   0.000842475      250.747 
   0.000842548      239.605 
   0.000842658      220.698 
   0.000842886      178.744 
   0.000842977      162.822 
   0.000843046      151.614 
   0.000843114      141.147 
   0.000843183      131.472 
   0.000843251      122.607 
    0.00084332      114.538 
   0.000843388      107.232 
   0.000843457      100.641 
   0.000843525      94.7096 
   0.000843599      88.9582 
   0.000843657      84.9646 
   0.000843742      79.5967 
   0.000843828      74.8826 
   0.000843913      70.7282 
   0.000843999      67.0516 
   0.000844066       64.449 
   0.000844144      61.7242 
   0.000844261      58.1091 
   0.000844377      54.9674 
   0.000844493      52.2149 
    0.00084461      49.7854 
   0.000844706      47.9898 
    0.00084482      46.0584 
   0.000844991      43.5146 
   0.000845162      41.3191 
   0.000845334       39.406 
   0.000845505      37.7251 
   0.000845676      36.2371 
   0.000845904      34.5009 
   0.000846133      32.9967 
   0.000846361      31.6817 
   0.000846641      30.2808 
   0.000846972       28.863 
   0.000847303       27.652 
   0.000847634      26.6059 
   0.000848045      25.4908 
   0.000848291      24.9048 
   0.000848781      23.8775 
   0.000849272      23.0067 
   0.000849763      22.2594 
   0.000850334      21.5141 
   0.000850905      20.8749 
   0.000851761      20.0705 
   0.000852732      19.3286 
   0.000853759      18.6886 
   0.000854787      18.1599 
   0.000856157      17.5824 
   0.000857527      17.1139 
   0.000859353      16.6117 
    0.00086118       16.211 
    0.00086392      15.7428 
   0.000865747      15.4944 
     0.0008694      15.1027 
   0.000873053        14.81 
   0.000878533      14.4921 
   0.000884013      14.2701 
    0.00089132      14.0718 
   0.000900453      13.9326 
     0.0009105      13.8766 
   0.000911413       13.876 
   0.000922373      13.9226 
   0.000933333       14.066 
   0.000942923      14.2789 
   0.000952095      14.5658 
   0.000960503      14.9152 
   0.000968111      15.3182 
     0.0009761       15.848 
   0.000981806       16.307 
   0.000987512      16.8464 
   0.000992457      17.4024 
   0.000993788      17.6201 
   0.000994169      17.7637 
   0.000994447       17.969 
   0.000994654      18.2098 
   0.000995226      19.0833 
   0.000995422      19.2549 
   0.000995525      19.2807 
   0.000995652      19.2475 
    0.00099588      19.0375 
   0.000996261      18.5286 
   0.000996527      18.2614 
   0.000996801      18.1168 
   0.000997153      18.0615 
   0.000997309      18.0613 
   0.000998474      18.1737 
    0.00100202      18.6768 
    0.00100674      19.4545 
    0.00101173      20.4045 
    0.00101564      21.2601 
    0.00101898      22.0735 
    0.00102289      23.1274 
    0.00102512      23.7973 
    0.00102914       25.127 
    0.00103181      26.1253 
    0.00103449      27.2011 
    0.00103762      28.5974 
    0.00104074       30.145 
    0.00104342      31.6211 
     0.0010461       33.247 
    0.00104877      35.0459 
    0.00105145      37.0335 
    0.00105413      39.2425 
    0.00105681      41.6947 
    0.00105948      44.4338 
    0.00106216      47.4901 
    0.00106417      50.0252 
    0.00106618      52.7925 
    0.00106819      55.8177 
     0.0010702      59.1296 
     0.0010722      62.7615 
    0.00107421       66.752 
    0.00107622      71.1464 
    0.00107823      75.9963 
    0.00108024      81.3606 
    0.00108225      87.3049 
    0.00108425       93.903 
    0.00108626      101.239 
     0.0010876      106.581 
    0.00108894      112.326 
    0.00109095      121.795 
    0.00109229      128.719 
    0.00109363        136.2 
    0.00109485      143.561 
    0.00109653      154.394 
     0.0010982      166.381 
    0.00109987      179.582 
    0.00110155      194.107 
    0.00110322      210.071 
    0.00110456      223.956 
     0.0011059      238.892 
    0.00110724      255.027 
    0.00110858      272.178 
    0.00111059      300.048 
    0.00111259      330.409 
    0.00111455      362.057 
    0.00111762      414.754 
    0.00112107      474.601 
    0.00112275      501.533 
    0.00112442      525.679 
    0.00112609      545.914 
    0.00112721      556.716 
    0.00112866      567.069 
       0.00113      572.677 
    0.00113134      574.117 
    0.00113245      572.352 
    0.00113357      567.906 
    0.00113469      560.964 
    0.00113636      546.345 
    0.00113803      527.443 
    0.00113971      505.686 
    0.00114317      455.209 
    0.00114741      391.559 
    0.00115008       353.91 
    0.00115209       327.74 
     0.0011541      303.523 
    0.00115611      281.287 
    0.00115812      260.984 
    0.00116013      242.515 
    0.00116213      225.754 
    0.00116414      210.561 
    0.00116615       196.79 
    0.00116816      184.299 
    0.00117017      172.956 
    0.00117218      162.641 
    0.00117418      153.249 
    0.00117619      144.686 
     0.0011782      136.866 
    0.00118021      129.711 
    0.00118222      123.152 
    0.00118489      115.225 
    0.00118757      108.119 
    0.00119025      101.731 
    0.00119293      95.9657 
    0.00119561      90.7477 
    0.00119828      86.0083 
    0.00120096      81.6911 
    0.00120364      77.7455 
    0.00120632      74.1293 
    0.00121033      69.2409 
    0.00121435      64.9059 
     0.0012177      61.6522 
    0.00122171      58.1122 
     0.0012264      54.4079 
    0.00123125      50.9704 
    0.00123555      48.2051 
    0.00124185      44.5063 
     0.0012505      39.8577 
     0.0012572      36.2709 
     0.0012604      34.4021 
    0.00126333      32.4929 
    0.00126566      30.7471 
    0.00126788       28.851 
    0.00126921       27.678 
    0.00126993       27.139 
    0.00127048      26.8783 
    0.00127076      26.8451 
    0.00127104      26.9219 
    0.00127129      27.1135 
    0.00127153      27.4716 
    0.00127171      27.8908 
    0.00127189      28.4849 
    0.00127204      29.1435 
    0.00127219       30.002 
    0.00127229      30.7133 
    0.00127239      31.5605 
    0.00127249        32.57 
    0.00127259      33.7742 
    0.00127269      35.2124 
    0.00127279      36.9494 
    0.00127285      38.2963 
    0.00127292      39.8184 
    0.00127299      41.5396 
    0.00127305      43.4869 
    0.00127312      45.6903 
    0.00127319      48.1835 
    0.00127326      51.0039 
    0.00127332      54.1923 
    0.00127339      57.7926 
    0.00127344      60.7916 
    0.00127349      64.0686 
    0.00127354      67.6475 
    0.00127359      71.5475 
    0.00127364      75.7913 
    0.00127369      80.3994 
    0.00127374      85.3933 
     0.0012738      91.9213 
    0.00127386      99.6847 
    0.00127393      108.193 
      0.001274       117.47 
    0.00127406      127.519 
    0.00127414      140.352 
     0.0012742      152.339 
    0.00127427      165.039 
    0.00127437      185.243 
    0.00127452      217.354 
    0.00127472      259.542 
    0.00127482       280.85 
    0.00127489      293.946 
    0.00127497      306.722 
    0.00127504       317.85 
    0.00127512      327.085 
    0.00127519      334.228 
    0.00127527      339.075 
    0.00127535      341.806 
     0.0012754       342.18 
    0.00127549      340.477 
    0.00127557      336.192 
    0.00127565      329.547 
    0.00127573      320.832 
    0.00127581      310.714 
     0.0012759      299.291 
      0.001276      282.606 
     0.0012763      233.761 
    0.00127643      212.534 
    0.00127653      197.669 
    0.00127663      183.899 
    0.00127673      171.301 
    0.00127683       159.89 
    0.00127693       149.63 
    0.00127703      140.457 
    0.00127713      132.281 
    0.00127723       125.01 
    0.00127733       118.54 
    0.00127743      112.781 
    0.00127753      107.644 
    0.00127763       103.05 
    0.00127777      97.6494 
    0.00127792      92.2616 
    0.00127808      87.6347 
    0.00127823      83.6271 
    0.00127839      80.1282 
    0.00127854      77.0502 
    0.00127875      73.3866 
    0.00127899      69.8575 
    0.00127924      66.8584 
    0.00127948      64.2797 
    0.00127972      62.0399 
    0.00128005      59.4293 
    0.00128038      57.1763 
    0.00128071      55.2464 
    0.00128105      53.5744 
    0.00128143      51.9072 
    0.00128187      50.2856 
    0.00128252      48.2548 
    0.00128326      46.3813 
    0.00128387      45.0907 
    0.00128478      43.4726 
    0.00128579      42.0149 
    0.00128698      40.6001 
    0.00128817      39.4237 
    0.00128957       38.259 
    0.00129157      36.8784 
    0.00129375      35.6408 
    0.00129609      34.5098 
    0.00129959        33.07 
    0.00130427      31.4398 
    0.00131524      28.0405 
    0.00131826      26.9785 
    0.00132037      26.0761 
    0.00132189      25.2588 
    0.00132271      24.7108 
    0.00132347       24.115 
    0.00132414      23.4646 
    0.00132468      22.8379 
    0.00132529      21.9812 
    0.00132569      21.2966 
    0.00132625       20.244 
    0.00132648      19.8791 
    0.00132664      19.7552 
    0.00132668      19.7498 
    0.00132677      19.7907 
    0.00132687      19.9497 
    0.00132694      20.1706 
    0.00132702      20.5004 
    0.00132709      20.9608 
    0.00132715      21.4124 
    0.00132721      22.0385 
    0.00132728      22.8048 
    0.00132734      23.7257 
     0.0013274      24.5969 
    0.00132746      25.7476 
    0.00132752      27.0614 
    0.00132758      28.5428 
    0.00132764      30.1937 
     0.0013277      32.0115 
    0.00132777      34.2663 
    0.00132783      36.7113 
    0.00132794      40.6811 
    0.00132809      47.1178 
    0.00132824       53.359 
    0.00132832        56.48 
     0.0013284      59.5893 
    0.00132847      61.9138 
    0.00132856      64.3118 
    0.00132864      66.2223 
    0.00132871      67.3736 
    0.00132878      68.1699 
    0.00132882      68.5029 
     0.0013289      68.7122 
    0.00132898      68.4559 
    0.00132906      67.7766 
    0.00132914      66.7291 
    0.00132926      64.6056 
    0.00132938      62.0207 
    0.00132971      54.4219 
    0.00132987      50.8534 
    0.00132999      48.4358 
    0.00133011      46.2994 
    0.00133025      44.2308 
    0.00133039      42.4798 
    0.00133053       41.003 
    0.00133067      39.7554 
    0.00133082      38.6105 
    0.00133097      37.6417 
    0.00133117      36.5623 
    0.00133137       35.668 
    0.00133167      34.5783 
    0.00133187      33.9768 
    0.00133228      32.9876 
    0.00133271      32.1424 
    0.00133315      31.4619 
    0.00133381      30.6422 
    0.00133456      29.9267 
    0.00133543       29.263 
    0.00133643      28.6536 
    0.00133774      28.0184 
    0.00133935      27.3886 
    0.00134125       26.774 
    0.00134457      25.9037 
     0.0013493      24.8856 
    0.00135695      23.4928 
     0.0013783       19.979 
     0.0013864      18.5403 
     0.0013909      17.6662 
     0.0013954      16.7144 
     0.0013999      15.6636 
    0.00140328      14.7976 
    0.00140676      13.8269 
    0.00141376      11.7405 
    0.00141556      11.2603 
    0.00141691       10.973 
    0.00141772      10.8521 
    0.00141844      10.7922 
     0.0014188      10.7837 
    0.00141947      10.8168 
    0.00142015      10.9303 
     0.0014206      11.0629 
    0.00142105       11.252 
     0.0014215      11.5093 
    0.00142195      11.8492 
    0.00142229      12.1687 
    0.00142269       12.639 
    0.00142298      13.0476 
    0.00142328      13.5236 
    0.00142357      14.0772 
    0.00142386      14.7205 
    0.00142416      15.4668 
    0.00142437      16.1037 
    0.00142459      16.8152 
    0.00142485      17.7361 
    0.00142506      18.6055 
    0.00142527      19.5742 
    0.00142548      20.6545 
    0.00142569      21.8604 
     0.0014259      23.2078 
    0.00142611      24.7152 
    0.00142633      26.4038 
     0.0014265       27.981 
    0.00142672      30.1174 
    0.00142686      31.6917 
    0.00142701      33.3992 
    0.00142715      35.2534 
     0.0014273      37.2683 
    0.00142744      39.4605 
    0.00142758      41.8479 
    0.00142771      44.1133 
    0.00142784      46.5588 
    0.00142796      49.2014 
    0.00142809      52.0593 
    0.00142821      55.1538 
    0.00142834      58.5071 
    0.00142847       62.145 
    0.00142859      66.0954 
    0.00142875      71.6858 
    0.00142886      75.7657 
    0.00142897       80.157 
    0.00142908      84.8876 
    0.00142919      89.9876 
    0.00142929        95.49 
     0.0014294      101.431 
     0.0014295      107.296 
    0.00142964      116.002 
    0.00142977      125.609 
    0.00142991      136.217 
    0.00143004      147.939 
    0.00143018      160.891 
     0.0014303       173.71 
    0.00143042      187.727 
    0.00143054      203.044 
    0.00143066      219.762 
    0.00143078      237.978 
    0.00143091      257.782 
    0.00143103      279.251 
    0.00143115      302.438 
    0.00143127      327.376 
    0.00143139      354.049 
    0.00143152      383.488 
     0.0014317      428.415 
    0.00143192      488.361 
    0.00143238      613.033 
    0.00143256      660.128 
    0.00143268      688.846 
     0.0014328      714.691 
    0.00143293      737.079 
    0.00143305      755.504 
    0.00143317      769.563 
    0.00143329      778.979 
    0.00143342      783.611 
    0.00143347      784.122 
    0.00143361      781.045 
    0.00143376      771.389 
    0.00143391      755.791 
    0.00143406      735.081 
    0.00143421      710.214 
     0.0014344       674.12 
    0.00143471      607.928 
    0.00143509      527.634 
    0.00143529      487.974 
     0.0014355      447.674 
    0.00143572      410.852 
    0.00143586      388.292 
    0.00143601      367.294 
    0.00143615      347.801 
     0.0014363      329.738 
    0.00143646      311.018 
    0.00143664      292.052 
    0.00143682      274.843 
      0.001437      259.219 
    0.00143718      245.016 
    0.00143736      232.086 
    0.00143754      220.294 
    0.00143772      209.519 
     0.0014379      199.655 
    0.00143817      186.359 
    0.00143844      174.621 
    0.00143871      164.211 
    0.00143898      154.938 
    0.00143925      146.642 
    0.00143956      138.137 
    0.00143987       130.58 
    0.00144018      123.835 
    0.00144049      117.784 
     0.0014408      112.334 
    0.00144108       107.95 
    0.00144142      102.986 
    0.00144176       98.505 
    0.00144227      92.5583 
    0.00144279      87.3894 
     0.0014433      82.8596 
    0.00144387      78.4677 
    0.00144454      73.9334 
    0.00144522      70.0164 
    0.00144589      66.6036 
    0.00144657      63.6067 
    0.00144724      60.9567 
    0.00144814       57.869 
    0.00144904      55.1992 
    0.00144994      52.8698 
    0.00145084      50.8209 
    0.00145196      48.5846 
    0.00145309      46.6462 
    0.00145421      44.9445 
    0.00145534      43.4409 
    0.00145708      41.4366 
    0.00145882      39.7392 
    0.00146057      38.2743 
    0.00146234      36.9902 
     0.0014647       35.523 
    0.00146695       34.332 
     0.0014692      33.3001 
    0.00147258       31.985 
    0.00147595       30.885 
    0.00147955      29.8917 
     0.0014836      28.9445 
      0.001489      27.8889 
     0.0014944      27.0112 
     0.0014998      26.2661 
     0.0015079      25.3317 
      0.001516      24.5584 
     0.0015268      23.7058 
     0.0015376      22.9984 
      0.001552      22.2152 
       0.00157      21.4161 
      0.001588      20.7563 
     0.0016132      19.9945 
     0.0016429      19.2642 
      0.001678        18.56 
      0.001714      17.9625 
     0.0017581      17.3523 
     0.0018148      16.7035 
    0.00188374      16.0555 
    0.00191437      15.8133 
    0.00191582      15.8422 
    0.00191627      15.9122 
    0.00191664      16.0454 
    0.00191711      16.3316 
    0.00191757      16.6278 
    0.00191787      16.7063 
     0.0019179      16.7071 
    0.00191817      16.6525 
    0.00191854      16.4381 
    0.00191901      16.1145 
    0.00191939      15.9394 
    0.00191976      15.8453 
    0.00192069      15.7759 
    0.00194594      15.5632 
     0.0019992      15.1983 
    0.00200025      15.2159 
    0.00200091      15.3032 
    0.00200142      15.4891 
    0.00200205      15.7848 
     0.0020024      15.8493 
    0.00200272      15.7953 
    0.00200364      15.3741 
    0.00200419      15.2325 
    0.00200506      15.1707 
    0.00203884      14.9352 
    0.00216332      14.2187 
    0.00242635      12.8368 
     0.0025093      12.3223 
     0.0025639      11.9009 
     0.0026017      11.5317 
     0.0026311      11.1691 
     0.0026521      10.8439 
     0.0026689      10.5237 
     0.0026815      10.2335 
     0.0026941      9.88399 
    0.00270355      9.56845 
      0.002713      9.19118 
     0.0027193      8.89491 
     0.0027256      8.55268 
     0.0027319      8.15242 
    0.00273663      7.80514 
    0.00274135      7.40666 
     0.0027445       7.1073 
    0.00274765      6.77627 
     0.0027508      6.40884 
    0.00275395      5.99969 
    0.00275631      5.66209 
    0.00275868      5.29572 
    0.00276104       4.8985 
     0.0027634      4.47021 
    0.00276576      4.01339 
    0.00277023      3.11469 
    0.00277127       2.9138 
    0.00277232       2.7285 
    0.00277311      2.60576 
    0.00277364      2.53472 
    0.00277414      2.47749 
    0.00277461      2.43457 
    0.00277508      2.40502 
    0.00277555      2.39165 
    0.00277567      2.39121 
    0.00277608      2.39982 
    0.00277637      2.41656 
    0.00277666      2.44334 
    0.00277695       2.4814 
    0.00277723      2.53214 
    0.00277752       2.5971 
    0.00277781      2.67805 
     0.0027781      2.77699 
    0.00277834      2.87575 
    0.00277859      2.99032 
