-0.7623, 0.5714
-0.755, 0.5474
-0.7478, 0.5246
-0.7406, 0.5027
-0.7334, 0.4817
-0.7262, 0.4615
-0.7189, 0.4422
-0.7117, 0.4237
-0.7045, 0.406
-0.6973, 0.389
-0.6901, 0.3728
-0.6827, 0.3572
-0.6756, 0.3422
-0.6684, 0.3279
-0.6612, 0.3142
-0.6539, 0.3011
-0.6467, 0.2885
-0.6395, 0.2764
-0.6322, 0.2649
#DataThief /mnt/offtank/git/n-elec-scattering/data_files/COSINE/fig7T.png Friday 24-Jan-2025 4:58:58 PM
#DataThief /mnt/offtank/git/n-elec-scattering/data_files/COSINE/fig7T.png Friday 24-Jan-2025 5:00:27 PM
6.9101, 1.108
8.9176, 0.7706
28.2772, 1.4015
47.7631, 1.207
78.9076, 1.1566
112.0089, 1.0395
115.901, 1.0395
119.7932, 1.0396
123.6853, 1.0396
127.5775, 1.0396
131.4624, 1.085
135.3546, 1.085
139.2467, 1.085
143.1389, 1.085
147.031, 1.085
150.9231, 1.085
154.8153, 1.085
158.7074, 1.0851
162.5996, 1.0851
166.4917, 1.0851
170.3911, 1.0397
174.2832, 1.0397
178.1754, 1.0397
182.0675, 1.0397
185.9525, 1.0851
189.8446, 1.0852
193.7368, 1.0852
197.6289, 1.0852
201.5211, 1.0852
205.4132, 1.0852
209.3053, 1.0852
213.1975, 1.0852
217.0896, 1.0852
220.9818, 1.0853
224.8739, 1.0853
228.7661, 1.0853
232.6655, 1.0399
236.5575, 1.0399
240.4497, 1.0399
244.3418, 1.0399
248.234, 1.04
252.1262, 1.04
256.0183, 1.04
259.9177, 0.9965
263.8098, 0.9965
267.702, 0.9965
271.5941, 0.9965
275.4863, 0.9965
279.3857, 0.9548
283.2778, 0.9548
287.1699, 0.9548
291.0621, 0.9548
294.9615, 0.915
298.8536, 0.915
302.7458, 0.915
306.6379, 0.915
310.5373, 0.8768
314.4294, 0.8768
318.3216, 0.8768
322.2137, 0.8768
326.1059, 0.8768
330.0052, 0.8401
333.8974, 0.8401
337.7894, 0.8401
341.6888, 0.805
345.5883, 0.7713
349.4804, 0.7713
353.3798, 0.7391
357.2719, 0.7391
361.1641, 0.7391
365.0634, 0.7082
368.9556, 0.7083
372.8477, 0.7083
376.7471, 0.6787
380.6392, 0.6787
384.5386, 0.6503
388.4308, 0.6503
392.3229, 0.6503
396.2223, 0.6231
400.1144, 0.6231
404.0066, 0.6231
407.8987, 0.6231
411.7981, 0.5971
415.6902, 0.5971
419.5824, 0.5971
423.4817, 0.5721
427.3739, 0.5721
431.266, 0.5721
435.1582, 0.5722
439.0575, 0.5482
442.9497, 0.5482
446.8418, 0.5482
450.7412, 0.5253
454.6334, 0.5253
458.5255, 0.5253
462.4177, 0.5253
466.317, 0.5034
470.2092, 0.5034
474.1013, 0.5034
477.9935, 0.5034
481.8856, 0.5034
485.785, 0.4824
489.6771, 0.4824
493.5693, 0.4824
497.4614, 0.4824
501.3608, 0.4622
505.2529, 0.4622
509.1451, 0.4622
513.0372, 0.4622
516.9294, 0.4622
520.8215, 0.4622
524.7208, 0.4429
528.613, 0.4429
532.5051, 0.4429
536.3973, 0.4429
540.2894, 0.4429
544.1816, 0.4429
548.0738, 0.4429
551.9731, 0.4243
555.8653, 0.4243
559.7574, 0.4243
563.6496, 0.4243
567.5417, 0.4243
571.4339, 0.4243
575.3332, 0.4067
579.2254, 0.4067
583.1175, 0.4067
587.0097, 0.4067
590.9018, 0.4067
594.794, 0.4067
598.6861, 0.4067
602.5855, 0.3897
606.4776, 0.3897
610.3698, 0.3897
614.2619, 0.3897
618.1541, 0.3897
622.0462, 0.3897
625.9384, 0.3897
629.8305, 0.3897
633.7227, 0.3898
637.6148, 0.3898
641.507, 0.3898
645.3991, 0.3898
649.2912, 0.3898
653.1762, 0.4068
657.0683, 0.4068
660.9605, 0.4068
664.8526, 0.4068
668.7448, 0.4068
672.6297, 0.4245
676.5218, 0.4245
680.414, 0.4245
684.3061, 0.4245
688.1983, 0.4245
692.0904, 0.4245
695.9752, 0.4431
699.8675, 0.4431
703.7596, 0.4431
707.6518, 0.4431
711.5439, 0.4431
715.4361, 0.4431
719.3282, 0.4432
723.2204, 0.4432
727.1125, 0.4432
731.0047, 0.4432
734.8968, 0.4432
738.7816, 0.4625
742.6739, 0.4625
746.5659, 0.4625
750.4582, 0.4625
754.3575, 0.4432
